app,version,sdk_min,method,type,checked_version,true_apis,false_apis,only_in_true_apis,only_in_false_apis,message,modified_files
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.search.viewit.util.ImageUtil.getImageFullPath(Landroid/content/Context;Landroid/net/Uri;)Ljava/lang/String;,<=,18,android.database.Cursor.close()V&android.content.CursorLoader.loadInBackground()Landroid/database/Cursor;&android.database.Cursor.getColumnIndexOrThrow(Ljava/lang/String;)I&android.database.Cursor.getString(I)Ljava/lang/String;&android.content.CursorLoader.<init>(Landroid/content/Context;Landroid/net/Uri;[Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;)V&android.database.Cursor.moveToFirst()Z,android.database.Cursor.close()V&android.content.ContentResolver.query(Landroid/net/Uri;[Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;)Landroid/database/Cursor;&android.net.Uri.getPath()Ljava/lang/String;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.database.Cursor.getColumnIndex(Ljava/lang/String;)I&android.provider.DocumentsContract.getDocumentId(Landroid/net/Uri;)Ljava/lang/String;&android.database.Cursor.getString(I)Ljava/lang/String;&android.database.Cursor.moveToFirst()Z&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,android.content.CursorLoader.loadInBackground()Landroid/database/Cursor;&android.database.Cursor.getColumnIndexOrThrow(Ljava/lang/String;)I&android.content.CursorLoader.<init>(Landroid/content/Context;Landroid/net/Uri;[Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;)V,android.content.ContentResolver.query(Landroid/net/Uri;[Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;Ljava/lang/String;)Landroid/database/Cursor;&android.net.Uri.getPath()Ljava/lang/String;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.database.Cursor.getColumnIndex(Ljava/lang/String;)I&android.provider.DocumentsContract.getDocumentId(Landroid/net/Uri;)Ljava/lang/String;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.ClearableAutocompleteSearchEntry$5.onLayoutChange(Landroid/view/View;IIIIIIII)V,<=,20,"",android.widget.AutoCompleteTextView.setDropDownBackgroundResource(I)V,"",android.widget.AutoCompleteTextView.setDropDownBackgroundResource(I)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.ClearableAutocompleteSearchEntry.onFinishInflate()V,<=,10,"",android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V,"",android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.StyledSpannableString.fixRupeeCharacter(I)V,<=,10,android.content.res.Resources.openRawResource(I)Ljava/io/InputStream;&android.text.SpannableStringBuilder.setSpan(Ljava/lang/Object;III)V&android.content.Context.getCacheDir()Ljava/io/File;&android.text.SpannableStringBuilder.length()I&android.text.style.MetricAffectingSpan.<init>()V&android.graphics.Typeface.createFromFile(Ljava/lang/String;)Landroid/graphics/Typeface;&android.text.SpannableStringBuilder.charAt(I)C&android.content.Context.getResources()Landroid/content/res/Resources;,"",android.content.res.Resources.openRawResource(I)Ljava/io/InputStream;&android.text.SpannableStringBuilder.setSpan(Ljava/lang/Object;III)V&android.content.Context.getCacheDir()Ljava/io/File;&android.text.SpannableStringBuilder.length()I&android.text.style.MetricAffectingSpan.<init>()V&android.graphics.Typeface.createFromFile(Ljava/lang/String;)Landroid/graphics/Typeface;&android.text.SpannableStringBuilder.charAt(I)C&android.content.Context.getResources()Landroid/content/res/Resources;,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.SwipeLayout.onConfigurationChanged(Landroid/content/res/Configuration;)V,<=,15,"",android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.addOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,"",android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.addOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.UIUtils.setBackground(Landroid/view/View;Landroid/graphics/drawable/Drawable;)V,<=,15,android.view.View.setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V,android.view.View.setBackground(Landroid/graphics/drawable/Drawable;)V,android.view.View.setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V,android.view.View.setBackground(Landroid/graphics/drawable/Drawable;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.entry.RetailSearchSuggestionAdapter$1.onClick(Landroid/view/View;)V,<=,10,android.view.View.setVisibility(I)V,android.view.animation.AlphaAnimation.<init>(FF)V&android.view.animation.Animation.setRepeatCount(I)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V&android.view.animation.Animation.setDuration(J)V,android.view.View.setVisibility(I)V,android.view.animation.AlphaAnimation.<init>(FF)V&android.view.animation.Animation.setRepeatCount(I)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V&android.view.animation.Animation.setDuration(J)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.entry.RetailSearchSuggestionAdapter.getView(ILandroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View;,<=,10,android.view.View.setVisibility(I)V,android.view.View.setAlpha(F)V,android.view.View.setVisibility(I)V,android.view.View.setAlpha(F)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.iss.ActionBarSearchEntry$SearchBoxLayoutChangeListener.onLayoutChange(Landroid/view/View;IIIIIIII)V,<=,20,"",android.widget.AutoCompleteTextView.setDropDownBackgroundResource(I)V,"",android.widget.AutoCompleteTextView.setDropDownBackgroundResource(I)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.iss.ActionBarSearchEntry.onFinishInflate()V,<=,10,"",android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V,"",android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.iss.general.GeneralIssComponent$1.onClick(Landroid/view/View;)V,<=,10,android.view.View.setVisibility(I)V,android.view.animation.AlphaAnimation.<init>(FF)V&android.view.animation.Animation.setRepeatCount(I)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V&android.view.animation.Animation.setDuration(J)V,android.view.View.setVisibility(I)V,android.view.animation.AlphaAnimation.<init>(FF)V&android.view.animation.Animation.setRepeatCount(I)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V&android.view.animation.Animation.setDuration(J)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.iss.general.GeneralIssComponent.getView(ILandroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View;,<=,10,android.view.View.setVisibility(I)V,android.view.View.setAlpha(F)V,android.view.View.setVisibility(I)V,android.view.View.setAlpha(F)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.results.views.InlineImpulseView.fadeIn(Landroid/view/View;)V,<=,11,"",android.view.ViewPropertyAnimator.setDuration(J)Landroid/view/ViewPropertyAnimator;&android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.alpha(F)Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.setListener(Landroid/animation/Animator$AnimatorListener;)Landroid/view/ViewPropertyAnimator;&android.view.View.setAlpha(F)V,"",android.view.ViewPropertyAnimator.setDuration(J)Landroid/view/ViewPropertyAnimator;&android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.alpha(F)Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.setListener(Landroid/animation/Animator$AnimatorListener;)Landroid/view/ViewPropertyAnimator;&android.view.View.setAlpha(F)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.results.views.NativeBadgeView$1.onPreDraw()Z,<=,15,android.view.View.setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V,android.view.View.setBackground(Landroid/graphics/drawable/Drawable;)V,android.view.View.setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V,android.view.View.setBackground(Landroid/graphics/drawable/Drawable;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.search.SearchResultView$3.onRibHide()V,<=,11,"",android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.View.getHeight()I&android.view.ViewPropertyAnimator.translationY(F)Landroid/view/ViewPropertyAnimator;,"",android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.View.getHeight()I&android.view.ViewPropertyAnimator.translationY(F)Landroid/view/ViewPropertyAnimator;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.android.ui.search.SearchResultView$3.onRibShow()V,<=,11,"",android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.translationY(F)Landroid/view/ViewPropertyAnimator;,"",android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.translationY(F)Landroid/view/ViewPropertyAnimator;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.popup.PopupDialogFragment.onDestroyView()V,<=,15,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.retailsearch.popup.PopupDialogFragmentV4.onDestroyView()V,<=,15,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.clouddrive.library.local.LocalMetadataDB.getVideoDurationFromMetadata(Ljava/lang/String;)J,<=,9,"",android.media.MediaMetadataRetriever.release()V&android.media.MediaMetadataRetriever.<init>()V&android.media.MediaMetadataRetriever.setDataSource(Ljava/lang/String;)V&android.media.MediaMetadataRetriever.extractMetadata(I)Ljava/lang/String;,"",android.media.MediaMetadataRetriever.release()V&android.media.MediaMetadataRetriever.<init>()V&android.media.MediaMetadataRetriever.setDataSource(Ljava/lang/String;)V&android.media.MediaMetadataRetriever.extractMetadata(I)Ljava/lang/String;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.hasPermission(Landroid/content/Context;Ljava/lang/String;)Z,<=,22,"",android.content.Context.checkSelfPermission(Ljava/lang/String;)I,"",android.content.Context.checkSelfPermission(Ljava/lang/String;)I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.requestPermissions(Landroid/app/Activity;[Ljava/lang/String;I)V,<=,22,"",android.app.Activity.requestPermissions([Ljava/lang/String;I)V,"",android.app.Activity.requestPermissions([Ljava/lang/String;I)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.clouddrive.library.permissions.MarshmallowPermissionUtils.shouldExplainPermission(Landroid/app/Activity;Ljava/lang/String;)Z,<=,22,"",android.app.Activity.shouldShowRequestPermissionRationale(Ljava/lang/String;)Z,"",android.app.Activity.shouldShowRequestPermissionRationale(Ljava/lang/String;)Z,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.shopkit.service.localization.impl.LocaleManager.<init>(Lcom/amazon/shopkit/service/localization/impl/LocaleManager$Builder;)V,<=,23,"",android.webkit.WebView.<init>(Landroid/content/Context;)V&android.webkit.WebView.destroy()V,"",android.webkit.WebView.<init>(Landroid/content/Context;)V&android.webkit.WebView.destroy()V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.shopkit.service.localization.impl.LocaleManager.setCurrentApplicationLocale(Ljava/util/Locale;)V,<=,16,"",android.content.res.Configuration.setLocale(Ljava/util/Locale;)V,"",android.content.res.Configuration.setLocale(Ljava/util/Locale;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.shopkit.service.localization.impl.LocalizationImpl.<init>(Landroid/app/Application;Lcom/amazon/internationalization/service/localizationsuggestion/LocalizationSuggestionService;Lcom/amazon/internationalization/service/localizationconfiguration/LocalizationConfigurationService;)V,<=,20,android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;,"",android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.windowshop.fling.WishListBottomSheet.BottomSheetDialogFragment$3.onGlobalLayout()V,<=,15,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.windowshop.fling.cache.SicsAbsListViewImageCache.trimMemoryForBackgroundActivity()V,<=,15,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,android.widget.AdapterView.getLastVisiblePosition()I&android.widget.AdapterView.getFirstVisiblePosition()I&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,"",android.widget.AdapterView.getLastVisiblePosition()I&android.widget.AdapterView.getFirstVisiblePosition()I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.windowshop.fling.widget.PopupDialogFragment$3.onGlobalLayout()V,<=,15,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.parentalControlsService.ParentalControlsReceiver.onReceive(Landroid/content/Context;Landroid/content/Intent;)V,<=,20,"",android.content.Intent.getParcelableExtra(Ljava/lang/String;)Landroid/os/Parcelable;&android.os.BaseBundle.getInt(Ljava/lang/String;I)I,"",android.content.Intent.getParcelableExtra(Ljava/lang/String;)Landroid/os/Parcelable;&android.os.BaseBundle.getInt(Ljava/lang/String;I)I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.checkForPurchase(Lcom/amazon/mShop/parentalControlsServiceApi/PurchaseCallback;)V,<=,20,android.os.PersistableBundle.<init>()V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.IntentFilter.<init>(Ljava/lang/String;)V&android.content.RestrictionsManager.requestPermission(Ljava/lang/String;Ljava/lang/String;Landroid/os/PersistableBundle;)V&android.content.BroadcastReceiver.<init>()V&android.content.Context.getPackageName()Ljava/lang/String;&android.os.UserManager.getApplicationRestrictions(Ljava/lang/String;)Landroid/os/Bundle;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.Context.registerReceiver(Landroid/content/BroadcastReceiver;Landroid/content/IntentFilter;Ljava/lang/String;Landroid/os/Handler;)Landroid/content/Intent;,"",android.os.PersistableBundle.<init>()V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.IntentFilter.<init>(Ljava/lang/String;)V&android.content.RestrictionsManager.requestPermission(Ljava/lang/String;Ljava/lang/String;Landroid/os/PersistableBundle;)V&android.content.BroadcastReceiver.<init>()V&android.content.Context.getPackageName()Ljava/lang/String;&android.os.UserManager.getApplicationRestrictions(Ljava/lang/String;)Landroid/os/Bundle;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.Context.registerReceiver(Landroid/content/BroadcastReceiver;Landroid/content/IntentFilter;Ljava/lang/String;Landroid/os/Handler;)Landroid/content/Intent;,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.startAmazonApp(Landroid/content/Context;Landroid/content/Intent;Lcom/amazon/mShop/parentalControlsServiceApi/AppType;)Z,<=,20,android.os.PersistableBundle.<init>()V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.Context.startActivity(Landroid/content/Intent;)V&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.content.RestrictionsManager.requestPermission(Ljava/lang/String;Ljava/lang/String;Landroid/os/PersistableBundle;)V&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.content.Context.getPackageName()Ljava/lang/String;&android.os.UserManager.getApplicationRestrictions(Ljava/lang/String;)Landroid/os/Bundle;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I,android.content.Context.startActivity(Landroid/content/Intent;)V,android.os.PersistableBundle.<init>()V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.content.RestrictionsManager.requestPermission(Ljava/lang/String;Ljava/lang/String;Landroid/os/PersistableBundle;)V&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.content.Context.getPackageName()Ljava/lang/String;&android.os.UserManager.getApplicationRestrictions(Ljava/lang/String;)Landroid/os/Bundle;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.permission.MShopPermissionService.requestPermissions(Lcom/amazon/mShop/permission/service/RequestPermissionsRequest;)V,<=,22,"",android.content.Intent.putExtra(Ljava/lang/String;[Ljava/lang/String;)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Context.startActivity(Landroid/content/Intent;)V&android.content.Intent.putExtra(Ljava/lang/String;Landroid/os/Parcelable;)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.os.ResultReceiver.<init>(Landroid/os/Handler;)V&android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V,"",android.content.Intent.putExtra(Ljava/lang/String;[Ljava/lang/String;)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Context.startActivity(Landroid/content/Intent;)V&android.content.Intent.putExtra(Ljava/lang/String;Landroid/os/Parcelable;)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.os.ResultReceiver.<init>(Landroid/os/Handler;)V&android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.startup.sequence.impl.StartupSequenceExecutorImpl.onStartHomeActivity(Landroid/app/Activity;)V,<=,13,"",android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I,"",android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.authorization.AmazonAuthorizationService1stParty$AmazonAuthorizationServiceImplBase.authorize(Landroid/os/Bundle;Ljava/lang/String;[Ljava/lang/String;)Landroid/os/Bundle;,<=,10,"",android.os.Bundle.<init>()V&android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.os.Handler.post(Ljava/lang/Runnable;)Z&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.net.Uri.getAuthority()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.os.Binder.getCallingUid()I&android.os.Bundle.putParcelable(Ljava/lang/String;Landroid/os/Parcelable;)V&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.os.Bundle.putSerializable(Ljava/lang/String;Ljava/io/Serializable;)V&android.util.SparseIntArray.<init>()V&android.util.SparseIntArray.put(II)V&android.os.Process.myPid()I&android.os.BaseBundle.getString(Ljava/lang/String;)Ljava/lang/String;&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z,"",android.os.Bundle.<init>()V&android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.os.Handler.post(Ljava/lang/Runnable;)Z&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.net.Uri.getAuthority()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.os.Binder.getCallingUid()I&android.os.Bundle.putParcelable(Ljava/lang/String;Landroid/os/Parcelable;)V&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.os.Bundle.putSerializable(Ljava/lang/String;Ljava/io/Serializable;)V&android.util.SparseIntArray.<init>()V&android.util.SparseIntArray.put(II)V&android.os.Process.myPid()I&android.os.BaseBundle.getString(Ljava/lang/String;)Ljava/lang/String;&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.authorization.AuthzDialogActivity.initializeProgressBar()V,<=,10,"",android.view.View.setScaleY(F)V,"",android.view.View.setScaleY(F)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.authorization.AuthzDialogActivity.resumeTimersIfNeeded()V,<=,9,"",android.webkit.WebView.resumeTimers()V&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I,"",android.webkit.WebView.resumeTimers()V&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I,,0
