app	version	api	times
cn.amazon.mShop.android	8.5.0.600	android.widget.AbsListView.performItemClick(Landroid/view/View;IJ)Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.LinearLayoutManager.findFirstVisibleItemPosition()I	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wearable.d.fT(I)[Lcom/google/android/gms/wearable/c;	1
cn.amazon.mShop.android	8.5.0.600	android.view.View.getBackgroundTintMode()Landroid/graphics/PorterDuff$Mode;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.auth.AccountChangeEventsRequest.<init>(IILjava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.safeparcel.a.j(Landroid/os/Parcel;I)Ljava/lang/Long;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.api.b.connect()V	2
cn.amazon.mShop.android	8.5.0.600	android.support.graphics.drawable.VectorDrawableCompat$VectorDrawableCompatState.updateCacheStates()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentManagerImpl.getLayoutInflaterFactory()Landroid/support/v4/view/LayoutInflaterFactory;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldDescriptorProto.access$5402(Lcom/google/protobuf/DescriptorProtos$FieldDescriptorProto;Ljava/lang/Object;)Ljava/lang/Object;	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.stream.JsonWriter.value(Ljava/lang/Number;)Lcom/google/gson/stream/JsonWriter;	12
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.og.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.view.MotionEvent.getAction()I	41
cn.amazon.mShop.android	8.5.0.600	android.webkit.ClientCertRequest.getHost()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.DrawerLayoutCompatApi21.getDefaultStatusBarBackground(Landroid/content/Context;)Landroid/graphics/drawable/Drawable;	1
cn.amazon.mShop.android	8.5.0.600	android.widget.ImageView.onAttachedToWindow()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView.generateDefaultLayoutParams()Landroid/view/ViewGroup$LayoutParams;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ChildHelper$Bucket.insert(IZ)V	4
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.mg.cx(Landroid/os/Parcel;)Lcom/google/android/gms/internal/mf;	2
cn.amazon.mShop.android	8.5.0.600	android.widget.ViewAnimator.removeViews(II)V	5
cn.amazon.mShop.android	8.5.0.600	com.google.gson.stream.JsonReader.skipUnquotedValue()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.DefaultItemAnimator$ChangeInfo.<init>(Landroid/support/v7/widget/RecyclerView$ViewHolder;Landroid/support/v7/widget/RecyclerView$ViewHolder;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView.access$3000()Landroid/view/animation/Interpolator;	3
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.quest.Quest.getLastUpdatedTimestamp()J	5
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.g.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.MenuItemImpl.isExclusiveCheckable()Z	3
cn.amazon.mShop.android	8.5.0.600	android.app.Activity.runOnUiThread(Ljava/lang/Runnable;)V	35
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.Descriptors$DescriptorPool.<init>([Lcom/google/protobuf/Descriptors$FileDescriptor;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.bind.TypeAdapters$2.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$Recycler.invalidateDisplayListInt(Landroid/view/ViewGroup;Z)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewCompat.getLayoutDirection(Landroid/view/View;)I	31
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ButtonBarLayout.setStacked(Z)V	3
cn.amazon.mShop.android	8.5.0.600	android.os.UserManager.getApplicationRestrictions(Ljava/lang/String;)Landroid/os/Bundle;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.events.a.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.util.MapCollections.containsAllHelper(Ljava/util/Map;Ljava/util/Collection;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.RemoteInputCompatBase$RemoteInput.getAllowFreeFormInput()Z	2
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.CollapsingToolbarLayout.setScrimsShown(ZZ)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.MenuItemImpl.showsTextAsAction()Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$Recycler.clearScrap()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.NestedScrollingChildHelper.<init>(Landroid/view/View;)V	2
cn.amazon.mShop.android	8.5.0.600	android.app.Activity.<init>()V	17
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.$Gson$Types.equal(Ljava/lang/Object;Ljava/lang/Object;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.widget.CompoundButton.getButtonDrawable()Landroid/graphics/drawable/Drawable;	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.CoordinatorLayout$Behavior.onLayoutChild(Landroid/support/design/widget/CoordinatorLayout;Landroid/view/View;I)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.query.internal.h.a(Lcom/google/android/gms/drive/query/internal/InFilter;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$MessageOptions.getNoStandardDescriptorAccessor()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.LinkedTreeMap.<init>(Ljava/util/Comparator;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.maps.model.PolygonOptions.getStrokeWidth()F	2
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.RepeatedFieldBuilder.dispose()V	23
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.metadata.internal.m.r(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;	5
cn.amazon.mShop.android	8.5.0.600	android.widget.TextView.getGravity()I	2
cn.amazon.mShop.android	8.5.0.600	android.widget.PopupWindow.getContentView()Landroid/view/View;	2
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumDescriptorProto$Builder.clear()Lcom/google/protobuf/DescriptorProtos$EnumDescriptorProto$Builder;	4
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$MethodDescriptorProto$Builder.hasOptions()Z	1
cn.amazon.mShop.android	8.5.0.600	android.app.Fragment.onCreate(Landroid/os/Bundle;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.FloatingActionButtonEclairMr1.setRippleColor(I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.auth.AccountChangeEvent.<init>(IJLjava/lang/String;IILjava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.LinearSmoothScroller.calculateDtToFit(IIIII)I	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$LayoutManager.onSaveInstanceState()Landroid/os/Parcelable;	1
cn.amazon.mShop.android	8.5.0.600	android.view.ActionProvider.setVisibilityListener(Landroid/view/ActionProvider$VisibilityListener;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.Fragment.performReallyStop()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.Sets$2.<init>(Ljava/util/Set;Lcom/google/common/base/Predicate;Ljava/util/Set;)V	1
cn.amazon.mShop.android	8.5.0.600	android.database.CursorWindow.getStartPosition()I	1
cn.amazon.mShop.android	8.5.0.600	android.hardware.Camera.getParameters()Landroid/hardware/Camera$Parameters;	5
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.data.Session.iE()J	1
cn.amazon.mShop.android	8.5.0.600	android.widget.RatingBar.onMeasure(II)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.$Gson$Types.indexOf([Ljava/lang/Object;Ljava/lang/Object;)I	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.internal.ConnectionInfoCreator.dA(I)[Lcom/google/android/gms/games/internal/ConnectionInfo;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$LayoutManager.onRequestChildFocus(Landroid/support/v7/widget/RecyclerView;Landroid/view/View;Landroid/view/View;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.TabLayout.getTabCount()I	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.CodedInputStream.getBytesUntilLimit()I	10
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentHostCallback.<init>(Landroid/support/v4/app/FragmentActivity;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.GooglePlayServicesUtil.e(Landroid/content/Context;I)Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.y.<init>(ILjava/lang/String;Ljava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.MapMakerInternalMap$ReferenceEntry.getNext()Lcom/google/common/collect/MapMakerInternalMap$ReferenceEntry;	18
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat$AccessibilityNodeInfoImpl.setVisibleToUser(Ljava/lang/Object;Z)V	1
cn.amazon.mShop.android	8.5.0.600	android.widget.PopupWindow.getInputMethodMode()I	2
cn.amazon.mShop.android	8.5.0.600	android.view.View.getPaddingLeft()I	128
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.Descriptors$DescriptorValidationException.<init>(Lcom/google/protobuf/Descriptors$GenericDescriptor;Ljava/lang/String;Ljava/lang/Throwable;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.jf$a.<init>(ILjava/lang/String;I)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.WindowDecorActionBar.hideForActionMode()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$MethodDescriptorProto.newBuilderForType()Lcom/google/protobuf/DescriptorProtos$MethodDescriptorProto$Builder;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.data.d.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.query.internal.i.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.graphics.drawable.VectorDrawableCompat$VPathRenderer.access$500(Landroid/support/graphics/drawable/VectorDrawableCompat$VPathRenderer;)Landroid/graphics/Paint;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.e.getServiceDescriptor()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.content.Context.checkSelfPermission(Ljava/lang/String;)I	1
cn.amazon.mShop.android	8.5.0.600	android.view.ViewGroup.dispatchThawSelfOnly(Landroid/util/SparseArray;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.ClientSettings$ParcelableClientSettings.getVersionCode()I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewCompat.hasAccessibilityDelegate(Landroid/view/View;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.view.View.onConfigurationChanged(Landroid/content/res/Configuration;)V	6
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.SessionReadRequest.getSessionName()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.AdapterHelper.applyMove(Landroid/support/v7/widget/AdapterHelper$UpdateOp;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.isAccessibilityFocused()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.Lists.equalsImpl(Ljava/util/List;Ljava/lang/Object;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.SingleFieldBuilder.<init>(Lcom/google/protobuf/GeneratedMessage;Lcom/google/protobuf/GeneratedMessage$BuilderParent;Z)V	11
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.f.<init>(Landroid/content/Context;Landroid/os/Looper;Lcom/google/android/gms/common/internal/f$b;)V	2
cn.amazon.mShop.android	8.5.0.600	android.widget.AbsListView$OnScrollListener.onScroll(Landroid/widget/AbsListView;III)V	1
cn.amazon.mShop.android	8.5.0.600	android.content.Context.createPackageContext(Ljava/lang/String;I)Landroid/content/Context;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.maps.model.v.a(Lcom/google/android/gms/maps/model/Tile;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.AbstractMapBasedMultimap$WrappedSortedSet.<init>(Lcom/google/common/collect/AbstractMapBasedMultimap;Ljava/lang/Object;Ljava/util/SortedSet;Lcom/google/common/collect/AbstractMapBasedMultimap$WrappedCollection;)V	4
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.SnackbarManager.cancelTimeout(Landroid/support/design/widget/SnackbarManager$Callback;)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.media.MediaBrowserServiceCompat.performLoadItem(Ljava/lang/String;Landroid/support/v4/os/ResultReceiver;)V	1
cn.amazon.mShop.android	8.5.0.600	android.view.MotionEvent.getActionIndex()I	3
cn.amazon.mShop.android	8.5.0.600	android.transition.TransitionSet.<init>()V	4
cn.amazon.mShop.android	8.5.0.600	android.view.View.requestFocusFromTouch()Z	3
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.isCheckable()Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.graphics.drawable.DrawableWrapperDonut.getState()[I	3
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FileOptions$Builder.setJavaGenerateEqualsAndHash(Z)Lcom/google/protobuf/DescriptorProtos$FileOptions$Builder;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.f.a(Lcom/google/android/gms/drive/internal/CloseContentsRequest;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.snapshot.SnapshotMetadata.getLastModifiedTimestamp()J	5
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.FieldSet.getWireFormatForFieldType(Lcom/google/protobuf/WireFormat$FieldType;Z)I	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerViewAccessibilityDelegate.<init>(Landroid/support/v7/widget/RecyclerView;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.ji$a.i(Ljava/lang/String;I)Lcom/google/android/gms/internal/ji$a;	9
cn.amazon.mShop.android	8.5.0.600	android.os.Process.setThreadPriority(I)V	8
cn.amazon.mShop.android	8.5.0.600	android.widget.TextView.onLayout(ZIIII)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.DecorToolbar.getContext()Landroid/content/Context;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.LinearLayoutCompat.measureChildBeforeLayout(Landroid/view/View;IIIII)V	2
cn.amazon.mShop.android	8.5.0.600	android.graphics.drawable.BitmapDrawable.onBoundsChange(Landroid/graphics/Rect;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.l.fy(I)[Lcom/google/android/gms/wallet/MaskedWalletRequest;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.ji.a(Lcom/google/android/gms/internal/ji$a;Ljava/lang/Object;)Ljava/lang/Object;	11
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.internal.multiplayer.InvitationClusterCreator.dN(I)[Lcom/google/android/gms/games/internal/multiplayer/ZInvitationCluster;	1
cn.amazon.mShop.android	8.5.0.600	android.app.Activity.dispatchKeyEvent(Landroid/view/KeyEvent;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.view.ViewGroup.setLayoutTransition(Landroid/animation/LayoutTransition;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$MessageOptions.<init>(Lcom/google/protobuf/GeneratedMessage$ExtendableBuilder;Lcom/google/protobuf/DescriptorProtos$1;)V	1
cn.amazon.mShop.android	8.5.0.600	android.graphics.BitmapFactory.decodeByteArray([BIILandroid/graphics/BitmapFactory$Options;)Landroid/graphics/Bitmap;	5
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.api.Status.getPendingIntent()Landroid/app/PendingIntent;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.AutoScrollHelper.access$202(Landroid/support/v4/widget/AutoScrollHelper;Z)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.images.ImageManager.d(Lcom/google/android/gms/common/images/ImageManager;)Ljava/util/Map;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ListPopupWindow.show()V	9
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.access$000()Landroid/support/v4/view/accessibility/AccessibilityNodeInfoCompat$AccessibilityNodeInfoImpl;	3
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$DescriptorProto.getFieldCount()I	3
cn.amazon.mShop.android	8.5.0.600	android.content.res.Resources.getColor(I)I	102
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.$Gson$Types.declaringClassOf(Ljava/lang/reflect/TypeVariable;)Ljava/lang/Class;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ScrollingView.computeVerticalScrollExtent()I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.AppCompatDelegateImplV7$4.<init>(Landroid/support/v7/app/AppCompatDelegateImplV7;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewCompat$ViewCompatImpl.setTranslationY(Landroid/view/View;F)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$DescriptorProto$Builder.mergeOptions(Lcom/google/protobuf/DescriptorProtos$MessageOptions;)Lcom/google/protobuf/DescriptorProtos$DescriptorProto$Builder;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.hh.m(Landroid/os/Parcel;)Lcom/google/android/gms/internal/hg;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.AutoScrollHelper.getEdgeValue(FFFF)F	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ActivityChooserView.access$000(Landroid/support/v7/widget/ActivityChooserView;)Landroid/support/v7/widget/ActivityChooserView$ActivityChooserViewAdapter;	8
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.LinearLayoutCompat.setBaselineAligned(Z)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.CodedOutputStream.writeRawByte(I)V	17
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.ListMenuPresenter.onCloseMenu(Landroid/support/v7/view/menu/MenuBuilder;Z)V	1
cn.amazon.mShop.android	8.5.0.600	com.android.volley.Request.toString()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.AppCompatDelegateImplV7$PanelFeatureState.<init>(I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.MaskedWalletRequest.getVersionCode()I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.ActionBar.invalidateOptionsMenu()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.base.Optional.isPresent()Z	23
cn.amazon.mShop.android	8.5.0.600	com.google.gson.reflect.TypeToken.getSuperclassTypeParameter(Ljava/lang/Class;)Ljava/lang/reflect/Type;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.LinearSmoothScroller.calculateTimeForScrolling(I)I	2
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.ImmutableList$1.<init>(Lcom/google/common/collect/ImmutableList;II)V	1
cn.amazon.mShop.android	8.5.0.600	android.content.ContentValues.put(Ljava/lang/String;Ljava/lang/Long;)V	26
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.h.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.graphics.drawable.VectorDrawableCompat$VPathRenderer.access$402(Landroid/support/graphics/drawable/VectorDrawableCompat$VPathRenderer;Landroid/graphics/Paint;)Landroid/graphics/Paint;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$LayoutManager.canScrollVertically()Z	14
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.PlayerLevelInfoCreator.createFromParcel(Landroid/os/Parcel;)Lcom/google/android/gms/games/PlayerLevelInfo;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldOptions$Builder.getDefaultInstanceForType()Lcom/google/protobuf/DescriptorProtos$FieldOptions;	1
cn.amazon.mShop.android	8.5.0.600	android.database.Cursor.getPosition()I	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ActivityChooserView$Callbacks.notifyOnDismissListener()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.TextFormat.isHex(B)Z	2
cn.amazon.mShop.android	8.5.0.600	android.view.Window.setLayout(II)V	9
cn.amazon.mShop.android	8.5.0.600	android.view.VelocityTracker.clear()V	7
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentController.getActiveFragments(Ljava/util/List;)Ljava/util/List;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.c.bA(Landroid/os/Parcel;)Lcom/google/android/gms/fitness/request/b;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.TextFormat.digitValue(B)I	5
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.images.a.a(Landroid/content/Context;Lcom/google/android/gms/internal/iz;Z)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Builder.clone()Lcom/google/protobuf/DescriptorProtos$FieldDescriptorProto$Builder;	6
cn.amazon.mShop.android	8.5.0.600	android.support.graphics.drawable.VectorDrawableCompat$VGroup.updateStateFromTypedArray(Landroid/content/res/TypedArray;Lorg/xmlpull/v1/XmlPullParser;)V	1
cn.amazon.mShop.android	8.5.0.600	android.animation.Animator.clone()Landroid/animation/Animator;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$LayoutManager.removeView(Landroid/view/View;)V	1
cn.amazon.mShop.android	8.5.0.600	android.widget.MediaController.<init>(Landroid/content/Context;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumValueOptions.<init>(Z)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.CursorFilter.<init>(Landroid/support/v4/widget/CursorFilter$CursorFilterClient;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.AbstractMessage.hashEnumList(Ljava/util/List;)I	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.AppBarLayout.getMinimumHeightForVisibleOverlappingContent()I	1
cn.amazon.mShop.android	8.5.0.600	android.os.Parcel.readHashMap(Ljava/lang/ClassLoader;)Ljava/util/HashMap;	4
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.TabLayout$SlidingTabStrip.setSelectedIndicatorColor(I)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.GameEntity.b(Lcom/google/android/gms/games/Game;)Ljava/lang/String;	2
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.Multimap.remove(Ljava/lang/Object;Ljava/lang/Object;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.view.View.setLayerPaint(Landroid/graphics/Paint;)V	1
cn.amazon.mShop.android	8.5.0.600	android.content.Intent.setDataAndType(Landroid/net/Uri;Ljava/lang/String;)Landroid/content/Intent;	6
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.z.a(Lcom/google/android/gms/drive/internal/GetDriveIdFromUniqueIdentifierRequest;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.h.dt(Landroid/os/Parcel;)Lcom/google/android/gms/wallet/InstrumentInfo;	1
cn.amazon.mShop.android	8.5.0.600	android.content.Context.unregisterReceiver(Landroid/content/BroadcastReceiver;)V	14
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.FieldSet.writeTo(Lcom/google/protobuf/CodedOutputStream;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.Fragment.performCreate(Landroid/os/Bundle;)V	1
cn.amazon.mShop.android	8.5.0.600	android.view.View.setMinimumWidth(I)V	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.SearchView.updateQueryHint()V	3
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.ActionBar.dispatchMenuVisibilityChanged(Z)V	2
cn.amazon.mShop.android	8.5.0.600	android.app.Notification$Builder.setOnlyAlertOnce(Z)Landroid/app/Notification$Builder;	6
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.e.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.util.AttributeSet.getAttributeValue(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;	4
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.ho.a(Lcom/google/android/gms/internal/hm$b;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.Message$Builder.buildPartial()Lcom/google/protobuf/Message;	5
cn.amazon.mShop.android	8.5.0.600	android.webkit.WebViewClient.<init>()V	17
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.Toolbar$SavedState.<init>(Landroid/os/Parcelable;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.stream.JsonReader.hasNext()Z	10
cn.amazon.mShop.android	8.5.0.600	android.support.v4.media.MediaDescriptionCompat$Builder.setDescription(Ljava/lang/CharSequence;)Landroid/support/v4/media/MediaDescriptionCompat$Builder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.AlertDialog$Builder.getContext()Landroid/content/Context;	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.ImmutableMapValues$1.<init>(Lcom/google/common/collect/ImmutableMapValues;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.BackStackRecord.setEpicenterIn(Landroid/support/v4/util/ArrayMap;Landroid/support/v4/app/BackStackRecord$TransitionState;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ActionMenuPresenter.access$700(Landroid/support/v7/widget/ActionMenuPresenter;)Landroid/support/v7/view/menu/MenuView;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$ServiceOptions$Builder.clear()Lcom/google/protobuf/DescriptorProtos$ServiceOptions$Builder;	5
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.TabLayout$Tab.getPosition()I	7
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumOptions.newBuilderForType(Lcom/google/protobuf/GeneratedMessage$BuilderParent;)Lcom/google/protobuf/DescriptorProtos$EnumOptions$Builder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.BottomSheetBehavior.setBottomSheetCallback(Landroid/support/design/widget/BottomSheetBehavior$BottomSheetCallback;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$OnItemTouchListener.onInterceptTouchEvent(Landroid/support/v7/widget/RecyclerView;Landroid/view/MotionEvent;)Z	2
