id	app	version	sdk_min	sdk_trg	check	method	apis	message	modified_files
357	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 9	com.amazon.mShop.util.ActivityUtils.isAuthScanEnabled(Landroid/content/Context;)Z	android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;		0
359	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 9	com.amazon.mShop.util.ActivityUtils.isAuthScanEnabled(Landroid/content/Context;)Z			0
361	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.util.ActivityUtils.isAuthScanWWEnabled(Landroid/content/Context;)Z			0
363	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.util.ActivityUtils.isAuthScanWWEnabled(Landroid/content/Context;)Z	android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;		0
365	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.util.ActivityUtils.isFlowEnabled(Landroid/content/Context;)Z			0
367	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.util.ActivityUtils.isFlowEnabled(Landroid/content/Context;)Z	android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;		0
369	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mShop.util.ActivityUtils.startHomeActivity(Landroid/content/Context;Ljava/util/Map;IZ)Z	android.content.Intent.addFlags(I)Landroid/content/Intent;		0
371	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mShop.util.ActivityUtils.startHomeActivity(Landroid/content/Context;Ljava/util/Map;IZ)Z			0
373	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 23	com.amazon.mShop.util.AppUtils.launchApp(Landroid/content/Context;Z)V			0
375	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 23	com.amazon.mShop.util.AppUtils.launchApp(Landroid/content/Context;Z)V	android.content.Intent.addFlags(I)Landroid/content/Intent;		0
377	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 7	com.amazon.mShop.util.CameraUtils.isAutoFocusSupported(Landroid/content/Context;)Z			0
379	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 7	com.amazon.mShop.util.CameraUtils.isAutoFocusSupported(Landroid/content/Context;)Z	android.content.pm.PackageManager.hasSystemFeature(Ljava/lang/String;)Z&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I		0
381	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.util.CreditCardScannerUtil.isAvailable()Z	android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;		0
383	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.util.CreditCardScannerUtil.isAvailable()Z			0
385	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 17	com.amazon.mShop.util.DeviceUtils.isLargeScreenDevice()Z	android.view.Display.getRealMetrics(Landroid/util/DisplayMetrics;)V&android.view.WindowManager.getDefaultDisplay()Landroid/view/Display;		0
387	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 17	com.amazon.mShop.util.DeviceUtils.isLargeScreenDevice()Z	android.view.WindowManager.getDefaultDisplay()Landroid/view/Display;&android.view.Display.getMetrics(Landroid/util/DisplayMetrics;)V		0
389	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.util.GiftCardScannerUtil.isAvailable(Landroid/content/Context;)Z			0
391	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 7	com.amazon.mShop.util.GiftCardScannerUtil.isAvailable(Landroid/content/Context;)Z			0
393	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 7	com.amazon.mShop.util.GiftCardScannerUtil.isAvailable(Landroid/content/Context;)Z	android.hardware.Camera.getCameraInfo(ILandroid/hardware/Camera$CameraInfo;)V&android.hardware.Camera$CameraInfo.<init>()V&android.hardware.Camera.getNumberOfCameras()I&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I		0
395	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.util.GiftCardScannerUtil.isAvailable(Landroid/content/Context;)Z	android.hardware.Camera.getCameraInfo(ILandroid/hardware/Camera$CameraInfo;)V&android.hardware.Camera$CameraInfo.<init>()V&android.content.pm.PackageManager.hasSystemFeature(Ljava/lang/String;)Z&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.hardware.Camera.getNumberOfCameras()I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I		0
397	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 15	com.amazon.mShop.util.TreasureTruckUtils.isAndroidVersionSupported()Z			0
399	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 15	com.amazon.mShop.util.TreasureTruckUtils.isAndroidVersionSupported()Z			0
401	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 15	com.amazon.mShop.util.TreasureTruckUtils.isTreasureTruckFeatureEnabled()Z			0
403	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 15	com.amazon.mShop.util.TreasureTruckUtils.isTreasureTruckFeatureEnabled()Z			0
405	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mShop.util.UIUtils.convertUnsupportedCharacter(Landroid/content/Context;Ljava/lang/String;Lcom/amazon/mShop/util/UIUtils$CharacterColor;)Ljava/lang/CharSequence;	android.text.SpannableString.setSpan(Ljava/lang/Object;III)V&android.text.SpannableString.<init>(Ljava/lang/CharSequence;)V&android.text.style.ImageSpan.<init>(Landroid/content/Context;I)V		0
407	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mShop.util.UIUtils.convertUnsupportedCharacter(Landroid/content/Context;Ljava/lang/String;Lcom/amazon/mShop/util/UIUtils$CharacterColor;)Ljava/lang/CharSequence;			0
409	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mShop.util.UIUtils.setAlpha(Landroid/view/View;F)V			0
411	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mShop.util.UIUtils.setAlpha(Landroid/view/View;F)V	android.view.View.invalidate()V&android.view.View.setAlpha(F)V		0
413	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.vision.dialog.DialogUtil.getDialogBuilder(Landroid/content/Context;)Landroid/app/AlertDialog$Builder;	android.app.AlertDialog$Builder.<init>(Landroid/content/Context;I)V		0
415	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mShop.vision.dialog.DialogUtil.getDialogBuilder(Landroid/content/Context;)Landroid/app/AlertDialog$Builder;	android.app.AlertDialog$Builder.<init>(Landroid/content/Context;)V		0
417	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.vision.dialog.DialogUtil.getDialogBuilder(Landroid/content/Context;)Landroid/app/AlertDialog$Builder;	android.app.AlertDialog$Builder.<init>(Landroid/content/Context;)V&android.app.AlertDialog$Builder.<init>(Landroid/content/Context;I)V		0
419	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mShop.vision.dialog.DialogUtil.getDialogBuilder(Landroid/content/Context;)Landroid/app/AlertDialog$Builder;	android.app.AlertDialog$Builder.<init>(Landroid/content/Context;I)V		0
421	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.mShop.vision.view.CameraEntryActivity.onCreate(Landroid/os/Bundle;)V	android.content.Context.getString(I)Ljava/lang/String;		0
423	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.mShop.vision.view.CameraEntryActivity.onCreate(Landroid/os/Bundle;)V			0
425	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.voice.VoiceAssistantUtils.isAvailable()Z			0
427	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.voice.VoiceAssistantUtils.isAvailable()Z			0
429	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.voice.VoiceAssistantUtils.isVoiceAssistantSupported()Z	android.content.pm.PackageManager.hasSystemFeature(Ljava/lang/String;)Z&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;		0
431	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.voice.VoiceAssistantUtils.isVoiceAssistantSupported()Z			0
433	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mobile.mash.MASHWebFragment.onCreateAnimation(IZI)Landroid/view/animation/Animation;	android.view.animation.Animation.setAnimationListener(Landroid/view/animation/Animation$AnimationListener;)V&android.view.View.setLayerType(ILandroid/graphics/Paint;)V&android.view.View.getLayerType()I		0
435	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mobile.mash.MASHWebFragment.onCreateAnimation(IZI)Landroid/view/animation/Animation;			0
437	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT != 7	org.apache.cordova.engine.SystemWebChromeClient.onConsoleMessage(Ljava/lang/String;ILjava/lang/String;)V			0
439	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT == 7	org.apache.cordova.engine.SystemWebChromeClient.onConsoleMessage(Ljava/lang/String;ILjava/lang/String;)V	android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.WebChromeClient.onConsoleMessage(Ljava/lang/String;ILjava/lang/String;)V		0
441	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 17	com.amazon.mobile.mash.MASHWebView.enableMediaAutoplay()V	android.webkit.WebView.getSettings()Landroid/webkit/WebSettings;&android.webkit.WebSettings.setMediaPlaybackRequiresUserGesture(Z)V		0
443	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 17	com.amazon.mobile.mash.MASHWebView.enableMediaAutoplay()V			0
445	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mShop.web.MShopWebView.initializeGlobalWebSettings(Landroid/webkit/WebView;)V			0
447	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mShop.web.MShopWebView.initializeGlobalWebSettings(Landroid/webkit/WebView;)V	android.webkit.WebSettings.setMixedContentMode(I)V		0
449	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mobile.mash.MASHContentDownloadHandler.modifyIntentWithActivityClearTaskFlag(Landroid/content/Intent;)V	android.content.Intent.addFlags(I)Landroid/content/Intent;		0
451	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mobile.mash.MASHContentDownloadHandler.modifyIntentWithActivityClearTaskFlag(Landroid/content/Intent;)V			0
453	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 17	org.apache.cordova.engine.SystemWebViewEngine.exposeJsInterface(Landroid/webkit/WebView;Lorg/apache/cordova/CordovaBridge;)V	android.webkit.WebView.addJavascriptInterface(Ljava/lang/Object;Ljava/lang/String;)V		0
455	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 17	org.apache.cordova.engine.SystemWebViewEngine.exposeJsInterface(Landroid/webkit/WebView;Lorg/apache/cordova/CordovaBridge;)V	android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I		0
457	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 19	org.apache.cordova.engine.SystemWebViewEngine.initWebViewSettings()V			0
459	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	org.apache.cordova.engine.SystemWebViewEngine.initWebViewSettings()V			0
461	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 17	org.apache.cordova.engine.SystemWebViewEngine.initWebViewSettings()V			0
463	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 17	org.apache.cordova.engine.SystemWebViewEngine.initWebViewSettings()V	android.webkit.WebSettings.setMediaPlaybackRequiresUserGesture(Z)V		0
465	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	org.apache.cordova.engine.SystemWebViewEngine.initWebViewSettings()V	android.webkit.WebSettings.setAllowUniversalAccessFromFileURLs(Z)V		0
467	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 19	org.apache.cordova.engine.SystemWebViewEngine.initWebViewSettings()V	android.webkit.WebView.setWebContentsDebuggingEnabled(Z)V&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I		0
469	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 19	com.amazon.mobile.mash.SmashBootstrapper.<init>(Landroid/webkit/WebView;Lcom/amazon/mobile/mash/jungo/MessageDispatcher;Ljava/lang/String;)V			0
471	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 19	com.amazon.mobile.mash.SmashBootstrapper.<init>(Landroid/webkit/WebView;Lcom/amazon/mobile/mash/jungo/MessageDispatcher;Ljava/lang/String;)V			0
473	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 23	com.amazon.mobile.mash.api.MASHFileChooserPlugin.createCameraIntent()Landroid/content/Intent;	android.net.Uri.fromFile(Ljava/io/File;)Landroid/net/Uri;		0
475	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 23	com.amazon.mobile.mash.api.MASHFileChooserPlugin.createCameraIntent()Landroid/content/Intent;	android.content.Context.getFilesDir()Ljava/io/File;&android.os.Environment.getExternalStorageDirectory()Ljava/io/File;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.content.Context.getCacheDir()Ljava/io/File;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.pm.PackageItemInfo.loadXmlMetaData(Landroid/content/pm/PackageManager;Ljava/lang/String;)Landroid/content/res/XmlResourceParser;&android.content.Context.getString(I)Ljava/lang/String;		0
477	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mobile.mash.api.MASHVideoPlaybackPlugin.canPlayHTML5Video(Lorg/apache/cordova/CallbackContext;)V	android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I		0
479	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mobile.mash.api.MASHVideoPlaybackPlugin.canPlayHTML5Video(Lorg/apache/cordova/CallbackContext;)V	android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.view.View.isHardwareAccelerated()Z&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I		0
481	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.mobile.mash.embeddedbrowser.EmbeddedBrowserContainer$6.onClick(Landroid/view/View;)V	android.widget.PopupMenu.getMenu()Landroid/view/Menu;&android.view.View.findViewById(I)Landroid/view/View;&android.widget.PopupMenu.<init>(Landroid/content/Context;Landroid/view/View;)V&android.view.Menu.add(IIII)Landroid/view/MenuItem;&android.widget.PopupMenu.show()V&android.widget.PopupMenu.setOnMenuItemClickListener(Landroid/widget/PopupMenu$OnMenuItemClickListener;)V		0
483	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.mobile.mash.embeddedbrowser.EmbeddedBrowserContainer$6.onClick(Landroid/view/View;)V	android.app.Activity.openOptionsMenu()V		0
485	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mobile.mash.embeddedbrowser.EmbeddedBrowserWebView.ensureMixedContentAllowed(Landroid/webkit/WebSettings;)V	android.webkit.WebSettings.setMixedContentMode(I)V		0
487	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mobile.mash.embeddedbrowser.EmbeddedBrowserWebView.ensureMixedContentAllowed(Landroid/webkit/WebSettings;)V			0
489	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mobile.mash.handlers.LocalAssetHandler.handlePackage(Lcom/amazon/mobile/mash/handlers/UrlWebviewPackage;)Landroid/webkit/WebResourceResponse;	android.webkit.WebResourceResponse.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/io/InputStream;)V		0
491	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mobile.mash.handlers.LocalAssetHandler.handlePackage(Lcom/amazon/mobile/mash/handlers/UrlWebviewPackage;)Landroid/webkit/WebResourceResponse;	android.webkit.WebResourceResponse.<init>(Ljava/lang/String;Ljava/lang/String;ILjava/lang/String;Ljava/util/Map;Ljava/io/InputStream;)V		0
493	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mobile.mash.handlers.LocalLoadHelper.creatWebResourceResponseFromCode(Ljava/lang/String;)Landroid/webkit/WebResourceResponse;			0
495	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mobile.mash.handlers.LocalLoadHelper.creatWebResourceResponseFromCode(Ljava/lang/String;)Landroid/webkit/WebResourceResponse;	android.webkit.WebResourceResponse.setResponseHeaders(Ljava/util/Map;)V		0
497	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 19	com.amazon.mobile.mash.util.MASHFileUtil.getFilePath(Landroid/content/Context;Landroid/net/Uri;)Ljava/lang/String;			0
499	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 19	com.amazon.mobile.mash.util.MASHFileUtil.getFilePath(Landroid/content/Context;Landroid/net/Uri;)Ljava/lang/String;			0
501	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mobile.mash.util.WebViewSuspensionPolicy.establish(Landroid/app/Application;)V			0
503	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mobile.mash.util.WebViewSuspensionPolicy.establish(Landroid/app/Application;)V	android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.WebView.<init>(Landroid/content/Context;)V&android.app.Application.registerActivityLifecycleCallbacks(Landroid/app/Application$ActivityLifecycleCallbacks;)V		0
505	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.flow.android.engine.library.fragments.FlowStateEngineFragment$1.onGlobalLayout()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
507	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.flow.android.engine.library.fragments.FlowStateEngineFragment$1.onGlobalLayout()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
509	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	org.apache.cordova.CordovaInterfaceImpl.hasPermission(Ljava/lang/String;)Z	android.content.ContextWrapper.checkSelfPermission(Ljava/lang/String;)I		0
511	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	org.apache.cordova.CordovaInterfaceImpl.hasPermission(Ljava/lang/String;)Z			0
513	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 19	org.apache.cordova.CordovaActivity.onCreate(Landroid/os/Bundle;)V			0
515	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 19	org.apache.cordova.CordovaActivity.onCreate(Landroid/os/Bundle;)V	android.view.Window.setFlags(II)V&android.app.Activity.getWindow()Landroid/view/Window;		0
517	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	org.apache.cordova.engine.SystemCookieManager.<init>(Landroid/webkit/WebView;)V			0
519	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	org.apache.cordova.engine.SystemCookieManager.<init>(Landroid/webkit/WebView;)V	android.webkit.CookieManager.setAcceptThirdPartyCookies(Landroid/webkit/WebView;Z)V		0
521	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	org.apache.cordova.engine.SystemCookieManager.flush()V	android.webkit.CookieManager.flush()V		0
523	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	org.apache.cordova.engine.SystemCookieManager.flush()V			0
525	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	org.apache.cordova.file.LocalFilesystem.isPublicDirectory(Ljava/lang/String;)Z	android.os.Environment.getExternalStorageDirectory()Ljava/io/File;&android.content.Context.getExternalMediaDirs()[Ljava/io/File;		0
527	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	org.apache.cordova.file.LocalFilesystem.isPublicDirectory(Ljava/lang/String;)Z	android.os.Environment.getExternalStorageDirectory()Ljava/io/File;		0
529	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 8	org.apache.cordova.filetransfer.FileTransfer$1.run()V			0
531	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 8	org.apache.cordova.filetransfer.FileTransfer$1.run()V			0
533	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mobile.aui.SheetCordovaPlugin$2.run()V	android.view.ViewGroup.removeView(Landroid/view/View;)V&android.app.Activity.setRequestedOrientation(I)V		0
535	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mobile.aui.SheetCordovaPlugin$2.run()V	android.view.ViewPropertyAnimator.setDuration(J)Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.start()V&android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.alpha(F)Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.setListener(Landroid/animation/Animator$AnimatorListener;)Landroid/view/ViewPropertyAnimator;&android.animation.AnimatorListenerAdapter.<init>()V		0
537	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 19	com.amazon.traffic.automation.notification.scheduler.CallBackScheduler.setCallbackAtScheduleTime(JLandroid/app/PendingIntent;)V	android.app.AlarmManager.set(IJLandroid/app/PendingIntent;)V		0
539	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 19	com.amazon.traffic.automation.notification.scheduler.CallBackScheduler.setCallbackAtScheduleTime(JLandroid/app/PendingIntent;)V	android.app.AlarmManager.setExact(IJLandroid/app/PendingIntent;)V		0
541	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.mShop.gno.GNODrawerItemSimple.setBackgroundDrawable(Landroid/view/View;Landroid/graphics/drawable/Drawable;)V	android.view.View.setBackgroundDrawable(Landroid/graphics/drawable/Drawable;)V		0
543	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.mShop.gno.GNODrawerItemSimple.setBackgroundDrawable(Landroid/view/View;Landroid/graphics/drawable/Drawable;)V	android.view.View.setBackground(Landroid/graphics/drawable/Drawable;)V		0
545	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.amazon.mShop.gno.LegacyGNODrawer.scrollItemToTop(Ljava/lang/String;)V	android.widget.ListView.setSelection(I)V		0
547	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.amazon.mShop.gno.LegacyGNODrawer.scrollItemToTop(Ljava/lang/String;)V	android.widget.AbsListView.smoothScrollToPositionFromTop(II)V		0
549	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.mShop.gno.GNOUtils.bitmapToDrawable(Landroid/graphics/Bitmap;)Landroid/graphics/drawable/Drawable;	android.graphics.drawable.BitmapDrawable.<init>(Landroid/graphics/Bitmap;)V		0
551	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.mShop.gno.GNOUtils.bitmapToDrawable(Landroid/graphics/Bitmap;)Landroid/graphics/drawable/Drawable;	android.graphics.drawable.BitmapDrawable.<init>(Landroid/content/res/Resources;Landroid/graphics/Bitmap;)V		0
553	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.mShop.gno.GNOUtils.getColor(I)I	android.content.res.Resources.getColor(I)I		0
555	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.mShop.gno.GNOUtils.getColor(I)I	android.content.res.Resources.getColor(ILandroid/content/res/Resources$Theme;)I		0
557	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mShop.gno.GNOUtils.getDrawable(I)Landroid/graphics/drawable/Drawable;	android.content.res.Resources.getDrawable(ILandroid/content/res/Resources$Theme;)Landroid/graphics/drawable/Drawable;		0
559	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mShop.gno.GNOUtils.getDrawable(I)Landroid/graphics/drawable/Drawable;	android.content.res.Resources.getDrawable(I)Landroid/graphics/drawable/Drawable;		0
561	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.mShop.gno.promoslot.PromoSlotMenuItemBuildHandler$2.onBitmapLoaded(Landroid/graphics/Bitmap;Lcom/squareup/picasso/Picasso$LoadedFrom;)V			0
563	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.mShop.gno.promoslot.PromoSlotMenuItemBuildHandler$2.onBitmapLoaded(Landroid/graphics/Bitmap;Lcom/squareup/picasso/Picasso$LoadedFrom;)V	android.graphics.drawable.DrawableContainer.setExitFadeDuration(I)V&android.graphics.drawable.StateListDrawable.addState([ILandroid/graphics/drawable/Drawable;)V&android.graphics.drawable.StateListDrawable.<init>()V&android.graphics.drawable.LayerDrawable.<init>([Landroid/graphics/drawable/Drawable;)V&android.content.res.Resources.getColor(I)I&android.content.res.Resources.getColor(ILandroid/content/res/Resources$Theme;)I&android.graphics.drawable.ColorDrawable.<init>(I)V		0
565	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.squareup.picasso.ContactsPhotoRequestHandler.getInputStream(Lcom/squareup/picasso/Request;)Ljava/io/InputStream;	android.provider.ContactsContract$Contacts.openContactPhotoInputStream(Landroid/content/ContentResolver;Landroid/net/Uri;)Ljava/io/InputStream;		0
